NomeTimeCasa;PlacarTimeCasa;NomeTimeVisitante;PlacarTimeVisitante;Rodada;DataHoraJogo
Red Bull Bragantino - SP;1;Santos - SP;1;20;08/11/2020 18:15
Atlético - MG;4;Flamengo - RJ;0;20;08/11/2020 18:15
Bahia - BA;1;Botafogo - RJ;0;20;08/11/2020 18:15
Ceará - CE;0;Sport - PE;0;20;08/11/2020 20:30
Fluminense - RJ;0;Grêmio - RS;1;20;08/11/2020 20:30
Sport - PE;0;Vasco da Gama - RJ;2;21;14/11/2020 16:30
Santos - SP;2;Internacional - RS;0;21;14/11/2020 16:30
Goiás - GO;0;Athletico Paranaense - PR;1;21;14/11/2020 17:00
Grêmio - RS;4;Ceará - CE;2;21;14/11/2020 19:00
Fortaleza - CE;2;São Paulo - SP;3;21;14/11/2020 19:00
Corinthians - SP;1;Atlético - MG;2;21;14/11/2020 19:00
Flamengo - RJ;1;Atlético - GO;1;21;14/11/2020 21:30
Palmeiras - SP;2;Fluminense - RJ;0;21;14/11/2020 21:30
Coritiba - PR;1;Bahia - BA;2;21;16/11/2020 18:00
Botafogo - RJ;1;Red Bull Bragantino - SP;2;21;16/11/2020 20:00
Red Bull Bragantino - SP;4;Bahia - BA;0;22;20/11/2020 20:00
Athletico Paranaense - PR;1;Santos - SP;0;22;21/11/2020 19:00
Flamengo - RJ;3;Coritiba - PR;1;22;21/11/2020 19:00
Goiás - GO;1;Palmeiras - SP;0;22;21/11/2020 21:00
São Paulo - SP;1;Vasco da Gama - RJ;1;22;22/11/2020 16:00
Ceará - CE;2;Atlético - MG;2;22;22/11/2020 16:00
Botafogo - RJ;1;Fortaleza - CE;2;22;22/11/2020 18:15
Internacional - RS;1;Fluminense - RJ;2;22;22/11/2020 18:15
Corinthians - SP;0;Grêmio - RS;0;22;22/11/2020 20:30
Sport - PE;0;Atlético - GO;1;22;23/11/2020 20:00
Atlético - MG;2;Botafogo - RJ;1;23;25/11/2020 21:30
Coritiba - PR;0;Corinthians - SP;1;23;25/11/2020 21:30
Fortaleza - CE;1;Goiás - GO;1;23;26/11/2020 20:00
Palmeiras - SP;3;Athletico Paranaense - PR;0;23;28/11/2020 17:00
Santos - SP;4;Sport - PE;2;23;28/11/2020 17:00
Bahia - BA;1;São Paulo - SP;3;23;28/11/2020 19:00
Atlético - GO;0;Internacional - RS;0;23;28/11/2020 21:00
Vasco da Gama - RJ;1;Ceará - CE;4;23;30/11/2020 18:00
Fluminense - RJ;0;Red Bull Bragantino - SP;0;23;30/11/2020 20:00
Grêmio - RS;2;Flamengo - RJ;4;23;28/01/2021 20:00
Fortaleza - CE;0;Corinthians - SP;0;24;02/12/2020 21:30
Botafogo - RJ;0;Flamengo - RJ;1;24;05/12/2020 17:00
Santos - SP;2;Palmeiras - SP;2;24;05/12/2020 17:00
Fluminense - RJ;3;Athletico Paranaense - PR;1;24;05/12/2020 19:00
Bahia - BA;0;Ceará - CE;2;24;05/12/2020 19:00
Coritiba - PR;0;Red Bull Bragantino - SP;0;24;05/12/2020 21:00
Grêmio - RS;4;Vasco da Gama - RJ;0;24;06/12/2020 16:00
São Paulo - SP;1;Sport - PE;0;24;06/12/2020 16:00
Atlético - MG;2;Internacional - RS;2;24;06/12/2020 18:15
Atlético - GO;0;Goiás - GO;1;24;07/12/2020 20:00
Red Bull Bragantino - SP;2;Fortaleza - CE;1;25;12/12/2020 17:00
Athletico Paranaense - PR;0;Atlético - MG;1;25;12/12/2020 17:00
Palmeiras - SP;3;Bahia - BA;0;25;12/12/2020 19:00
Internacional - RS;2;Botafogo - RJ;1;25;12/12/2020 19:00
Ceará - CE;1;Atlético - GO;2;25;12/12/2020 21:00
Goiás - GO;0;Grêmio - RS;0;25;12/12/2020 21:00
Flamengo - RJ;4;Santos - SP;1;25;13/12/2020 16:00
Corinthians - SP;1;São Paulo - SP;0;25;13/12/2020 18:15
Sport - PE;1;Coritiba - PR;0;25;13/12/2020 18:15
Vasco da Gama - RJ;1;Fluminense - RJ;1;25;13/12/2020 20:30
São Paulo - SP;3;Atlético - MG;0;26;16/12/2020 21:30
Atlético - GO;2;Fluminense - RJ;1;26;16/12/2020 21:30
Sport - PE;1;Grêmio - RS;1;26;19/12/2020 19:00
Internacional - RS;2;Palmeiras - SP;0;26;19/12/2020 21:00
Coritiba - PR;1;Botafogo - RJ;2;26;19/12/2020 21:00
Red Bull Bragantino - SP;0;Athletico Paranaense - PR;1;26;20/12/2020 16:00
Vasco da Gama - RJ;1;Santos - SP;0;26;20/12/2020 16:00
Flamengo - RJ;4;Bahia - BA;3;26;20/12/2020 18:15
Fortaleza - CE;0;Ceará - CE;2;26;20/12/2020 20:30
Corinthians - SP;2;Goiás - GO;1;26;21/12/2020 20:00
Atlético - MG;2;Coritiba - PR;0;27;26/12/2020 17:00
Fortaleza - CE;0;Flamengo - RJ;0;27;26/12/2020 19:00
Goiás - GO;1;Sport - PE;0;27;26/12/2020 19:00
Fluminense - RJ;1;São Paulo - SP;2;27;26/12/2020 21:00
Botafogo - RJ;0;Corinthians - SP;2;27;27/12/2020 16:00
Bahia - BA;1;Internacional - RS;2;27;27/12/2020 16:00
Palmeiras - SP;1;Red Bull Bragantino - SP;0;27;27/12/2020 18:15
Santos - SP;1;Ceará - CE;1;27;27/12/2020 18:15
Athletico Paranaense - PR;3;Vasco da Gama - RJ;0;27;27/12/2020 18:15
Grêmio - RS;2;Atlético - GO;1;27;27/12/2020 20:30
Botafogo - RJ;0;Athletico Paranaense - PR;2;28;06/01/2021 19:15
Grêmio - RS;2;Bahia - BA;1;28;06/01/2021 19:15
Coritiba - PR;1;Goiás - GO;2;28;06/01/2021 20:30
Sport - PE;1;Fortaleza - CE;0;28;06/01/2021 20:30
Flamengo - RJ;1;Fluminense - RJ;2;28;06/01/2021 21:30
Red Bull Bragantino - SP;4;São Paulo - SP;2;28;06/01/2021 21:30
Ceará - CE;0;Internacional - RS;2;28;07/01/2021 19:00
Atlético - GO;0;Vasco da Gama - RJ;0;28;07/01/2021 21:00
Palmeiras - SP;4;Corinthians - SP;0;28;18/01/2021 19:00
Atlético - MG;2;Santos - SP;0;28;26/01/2021 20:00
Coritiba - PR;0;Athletico Paranaense - PR;0;29;09/01/2021 19:00
Sport - PE;0;Palmeiras - SP;1;29;09/01/2021 19:00
Fortaleza - CE;0;Grêmio - RS;0;29;09/01/2021 21:00
Flamengo - RJ;0;Ceará - CE;2;29;10/01/2021 16:00
São Paulo - SP;0;Santos - SP;1;29;10/01/2021 16:00
Internacional - RS;1;Goiás - GO;0;29;10/01/2021 18:15
Atlético - GO;1;Bahia - BA;1;29;10/01/2021 18:15
Vasco da Gama - RJ;3;Botafogo - RJ;0;29;10/01/2021 20:30
Red Bull Bragantino - SP;2;Atlético - MG;2;29;11/01/2021 20:00
Corinthians - SP;5;Fluminense - RJ;0;29;13/01/2021 21:30
Palmeiras - SP;1;Grêmio - RS;1;30;15/01/2021 21:30
Fluminense - RJ;1;Sport - PE;0;30;16/01/2021 19:00
Vasco da Gama - RJ;0;Coritiba - PR;1;30;16/01/2021 21:00
Santos - SP;2;Botafogo - RJ;1;30;17/01/2021 16:00
Athletico Paranaense - PR;1;São Paulo - SP;1;30;17/01/2021 16:00
Atlético - MG;3;Atlético - GO;1;30;17/01/2021 18:15
Internacional - RS;4;Fortaleza - CE;2;30;17/01/2021 20:30
Ceará - CE;1;Red Bull Bragantino - SP;2;30;17/01/2021 20:30
Goiás - GO;0;Flamengo - RJ;3;30;18/01/2021 20:00
Bahia - BA;2;Corinthians - SP;1;30;28/01/2021 19:00
Botafogo - RJ;1;Atlético - GO;3;31;20/01/2021 17:00
Bahia - BA;1;Athletico Paranaense - PR;0;31;20/01/2021 18:00
Grêmio - RS;1;Atlético - MG;1;31;20/01/2021 19:15
Coritiba - PR;3;Fluminense - RJ;3;31;20/01/2021 20:30
São Paulo - SP;1;Internacional - RS;5;31;20/01/2021 21:30
Red Bull Bragantino - SP;4;Vasco da Gama - RJ;1;31;20/01/2021 21:30
Goiás - GO;0;Ceará - CE;4;31;21/01/2021 19:00
Fortaleza - CE;2;Santos - SP;0;31;21/01/2021 19:00
Flamengo - RJ;2;Palmeiras - SP;0;31;21/01/2021 19:00
Corinthians - SP;3;Sport - PE;0;31;21/01/2021 21:00
São Paulo - SP;1;Coritiba - PR;1;32;23/01/2021 19:00
Vasco da Gama - RJ;3;Atlético - MG;2;32;23/01/2021 21:00
Athletico Paranaense - PR;2;Flamengo - RJ;1;32;24/01/2021 16:00
Ceará - CE;2;Palmeiras - SP;1;32;24/01/2021 16:00
Internacional - RS;2;Grêmio - RS;1;32;24/01/2021 16:00
Sport - PE;2;Bahia - BA;0;32;24/01/2021 18:15
Atlético - GO;2;Fortaleza - CE;0;32;24/01/2021 18:15
Santos - SP;3;Goiás - GO;4;32;24/01/2021 18:15
Fluminense - RJ;2;Botafogo - RJ;0;32;24/01/2021 20:30
Corinthians - SP;0;Red Bull Bragantino - SP;2;32;25/01/2021 20:00
Coritiba - PR;1;Grêmio - RS;1;33;31/01/2021 16:00
Ceará - CE;0;Athletico Paranaense - PR;2;33;31/01/2021 16:00
Atlético - GO;2;São Paulo - SP;1;33;31/01/2021 16:00
Vasco da Gama - RJ;0;Bahia - BA;0;33;31/01/2021 16:00
Atlético - MG;2;Fortaleza - CE;0;33;31/01/2021 17:00
Internacional - RS;2;Red Bull Bragantino - SP;1;33;31/01/2021 18:15
Fluminense - RJ;3;Goiás - GO;0;33;31/01/2021 20:30
Sport - PE;0;Flamengo - RJ;3;33;01/02/2021 20:00
Palmeiras - SP;1;Botafogo - RJ;1;33;02/02/2021 16:00
Santos - SP;1;Corinthians - SP;0;33;17/02/2021 19:00
Grêmio - RS;3;Santos - SP;3;34;03/02/2021 16:00
Red Bull Bragantino - SP;2;Atlético - GO;0;34;03/02/2021 19:15
Bahia - BA;0;Fluminense - RJ;1;34;03/02/2021 21:30
Goiás - GO;1;Atlético - MG;0;34;03/02/2021 21:30
Corinthians - SP;2;Ceará - CE;1;34;03/02/2021 21:30
Fortaleza - CE;3;Coritiba - PR;1;34;04/02/2021 18:30
Flamengo - RJ;2;Vasco da Gama - RJ;0;34;04/02/2021 21:00
Athletico Paranaense - PR;0;Internacional - RS;0;34;04/02/2021 21:00
Botafogo - RJ;0;Sport - PE;1;34;05/02/2021 20:00
São Paulo - SP;1;Palmeiras - SP;1;34;19/02/2021 21:30
Bahia - BA;3;Goiás - GO;3;35;06/02/2021 19:00
Atlético - GO;1;Santos - SP;1;35;06/02/2021 21:00
Red Bull Bragantino - SP;1;Flamengo - RJ;1;35;07/02/2021 20:30
Botafogo - RJ;2;Grêmio - RS;5;35;08/02/2021 20:00
Internacional - RS;1;Sport - PE;2;35;10/02/2021 19:00
Fortaleza - CE;3;Vasco da Gama - RJ;0;35;10/02/2021 19:15
São Paulo - SP;1;Ceará - CE;1;35;10/02/2021 21:00
Corinthians - SP;3;Athletico Paranaense - PR;3;35;10/02/2021 21:30
Fluminense - RJ;0;Atlético - MG;0;35;10/02/2021 21:30
Coritiba - PR;1;Palmeiras - SP;0;35;17/02/2021 19:30
Goiás - GO;2;Botafogo - RJ;0;36;13/02/2021 17:00
Atlético - MG;1;Bahia - BA;1;36;13/02/2021 19:00
Santos - SP;2;Coritiba - PR;0;36;13/02/2021 19:00
Vasco da Gama - RJ;0;Internacional - RS;2;36;14/02/2021 16:00
Flamengo - RJ;2;Corinthians - SP;1;36;14/02/2021 16:00
Palmeiras - SP;3;Fortaleza - CE;0;36;14/02/2021 18:15
Athletico Paranaense - PR;2;Atlético - GO;1;36;14/02/2021 18:15
Grêmio - RS;1;São Paulo - SP;2;36;14/02/2021 20:30
Ceará - CE;1;Fluminense - RJ;3;36;15/02/2021 18:00
Sport - PE;0;Red Bull Bragantino - SP;0;36;15/02/2021 20:00
Coritiba - PR;0;Ceará - CE;2;37;20/02/2021 18:30
Fortaleza - CE;0;Bahia - BA;4;37;20/02/2021 21:00
Flamengo - RJ;2;Internacional - RS;1;37;21/02/2021 16:00
Corinthians - SP;0;Vasco da Gama - RJ;0;37;21/02/2021 16:00
Sport - PE;2;Atlético - MG;3;37;21/02/2021 16:00
Santos - SP;1;Fluminense - RJ;1;37;21/02/2021 18:15
Grêmio - RS;1;Athletico Paranaense - PR;0;37;21/02/2021 18:15
Goiás - GO;0;Red Bull Bragantino - SP;0;37;21/02/2021 20:30
Palmeiras - SP;1;Atlético - GO;1;37;22/02/2021 18:00
Botafogo - RJ;1;São Paulo - SP;0;37;22/02/2021 20:00
Fluminense - RJ;2;Fortaleza - CE;0;38;25/02/2021 21:30
Vasco da Gama - RJ;3;Goiás - GO;2;38;25/02/2021 21:30
São Paulo - SP;2;Flamengo - RJ;1;38;25/02/2021 21:30
Red Bull Bragantino - SP;1;Grêmio - RS;0;38;25/02/2021 21:30
Atlético - MG;2;Palmeiras - SP;0;38;25/02/2021 21:30
Internacional - RS;0;Corinthians - SP;0;38;25/02/2021 21:30
Bahia - BA;2;Santos - SP;0;38;25/02/2021 21:30
Athletico Paranaense - PR;2;Sport - PE;0;38;25/02/2021 21:30
Ceará - CE;2;Botafogo - RJ;1;38;25/02/2021 21:30
Atlético - GO;3;Coritiba - PR;1;38;25/02/2021 21:30
Cuiabá - MT;2;Juventude - RS;2;1;29/05/2021 19:00
Bahia - BA;3;Santos - SP;0;1;29/05/2021 20:00
São Paulo - SP;0;Fluminense - RJ;0;1;29/05/2021 21:00
Atlético Mineiro - MG;1;Fortaleza - CE;2;1;30/05/2021 11:00
Flamengo - RJ;1;Palmeiras - SP;0;1;30/05/2021 16:00
Ceará - CE;3;Grêmio - RS;2;1;30/05/2021 16:00
Chapecoense - SC;0;Red Bull Bragantino - SP;3;1;30/05/2021 18:15
Corinthians - SP;0;Atlético - GO;1;1;30/05/2021 18:15
Athletico Paranaense - PR;1;America - MG;0;1;30/05/2021 18:15
Internacional - RS;2;Sport - PE;2;1;30/05/2021 20:30
Atlético - GO;2;São Paulo - SP;0;2;05/06/2021 19:00
Red Bull Bragantino - SP;3;Bahia - BA;3;2;05/06/2021 21:00
Santos - SP;3;Ceará - CE;1;2;05/06/2021 21:00
Fluminense - RJ;1;Cuiabá - MT;0;2;06/06/2021 11:00
America - MG;0;Corinthians - SP;1;2;06/06/2021 16:00
Fortaleza - CE;5;Internacional - RS;1;2;06/06/2021 16:00
Palmeiras - SP;3;Chapecoense - SC;1;2;06/06/2021 18:15
Juventude - RS;0;Athletico Paranaense - PR;3;2;06/06/2021 18:15
Sport - PE;0;Atlético Mineiro - MG;1;2;06/06/2021 20:30
Grêmio - RS;2;Flamengo - RJ;2;2;23/11/2021 21:00
Palmeiras - SP;1;Corinthians - SP;1;3;12/06/2021 19:00
Santos - SP;0;Juventude - RS;0;3;12/06/2021 19:00
Flamengo - RJ;2;America - MG;0;3;13/06/2021 16:00
Atlético Mineiro - MG;1;São Paulo - SP;0;3;13/06/2021 16:00
Grêmio - RS;0;Athletico Paranaense - PR;1;3;13/06/2021 16:00
Red Bull Bragantino - SP;2;Fluminense - RJ;2;3;13/06/2021 20:30
Chapecoense - SC;0;Ceará - CE;0;3;13/06/2021 20:30
Bahia - BA;0;Internacional - RS;1;3;13/06/2021 20:30
Fortaleza - CE;1;Sport - PE;0;3;13/06/2021 20:30
Cuiabá - MT;2;Atlético - GO;1;3;21/07/2021 19:00
São Paulo - SP;1;Chapecoense - SC;1;4;16/06/2021 19:00
Internacional - RS;0;Atlético Mineiro - MG;1;4;16/06/2021 19:00
Corinthians - SP;1;Red Bull Bragantino - SP;2;4;16/06/2021 20:30
Juventude - RS;0;Palmeiras - SP;3;4;16/06/2021 21:30
Ceará - CE;1;Bahia - BA;2;4;17/06/2021 16:00
America - MG;0;Cuiabá - MT;0;4;17/06/2021 16:00
Atlético - GO;0;Fortaleza - CE;0;4;17/06/2021 19:00
Fluminense - RJ;1;Santos - SP;0;4;17/06/2021 19:00
Sport - PE;1;Grêmio - RS;0;4;17/06/2021 19:00
Athletico Paranaense - PR;2;Flamengo - RJ;2;4;02/11/2021 16:00
Flamengo - RJ;2;Red Bull Bragantino - SP;3;5;19/06/2021 21:00
Palmeiras - SP;2;America - MG;1;5;20/06/2021 11:00
Internacional - RS;1;Ceará - CE;1;5;20/06/2021 16:00
Bahia - BA;0;Corinthians - SP;0;5;20/06/2021 16:00
Athletico Paranaense - PR;2;Atlético - GO;1;5;20/06/2021 18:15
Santos - SP;2;São Paulo - SP;0;5;20/06/2021 18:15
Fortaleza - CE;1;Fluminense - RJ;1;5;20/06/2021 18:15
Juventude - RS;1;Sport - PE;0;5;20/06/2021 20:30
Atlético Mineiro - MG;1;Chapecoense - SC;1;5;21/06/2021 20:00
Cuiabá - MT;0;Grêmio - RS;1;5;18/08/2021 19:00
Flamengo - RJ;2;Fortaleza - CE;1;6;23/06/2021 19:00
São Paulo - SP;2;Cuiabá - MT;2;6;23/06/2021 19:00
Red Bull Bragantino - SP;3;Palmeiras - SP;1;6;23/06/2021 19:00
Atlético - GO;1;Fluminense - RJ;0;6;23/06/2021 19:00
America - MG;1;Juventude - RS;1;6;24/06/2021 16:00
Corinthians - SP;2;Sport - PE;1;6;24/06/2021 19:00
Ceará - CE;2;Atlético Mineiro - MG;1;6;24/06/2021 19:00
Chapecoense - SC;1;Internacional - RS;2;6;24/06/2021 19:00
Grêmio - RS;2;Santos - SP;2;6;24/06/2021 21:30
Bahia - BA;2;Athletico Paranaense - PR;1;6;24/06/2021 21:30
Juventude - RS;1;Flamengo - RJ;0;7;27/06/2021 11:00
Fluminense - RJ;1;Corinthians - SP;1;7;27/06/2021 16:00
Grêmio - RS;0;Fortaleza - CE;0;7;27/06/2021 20:00
Palmeiras - SP;3;Bahia - BA;2;7;27/06/2021 20:00
Athletico Paranaense - PR;2;Chapecoense - SC;2;7;27/06/2021 20:00
America - MG;1;Internacional - RS;1;7;27/06/2021 20:30
Santos - SP;2;Atlético Mineiro - MG;0;7;27/06/2021 20:30
Ceará - CE;1;São Paulo - SP;1;7;27/06/2021 20:30
Sport - PE;0;Cuiabá - MT;0;7;27/06/2021 20:30
Atlético - GO;0;Red Bull Bragantino - SP;1;7;28/06/2021 20:00
Fortaleza - CE;3;Chapecoense - SC;2;8;30/06/2021 16:00
Fluminense - RJ;1;Athletico Paranaense - PR;4;8;30/06/2021 16:00
Bahia - BA;3;America - MG;4;8;30/06/2021 19:00
Internacional - RS;1;Palmeiras - SP;2;8;30/06/2021 19:00
Santos - SP;0;Sport - PE;0;8;30/06/2021 20:30
Corinthians - SP;0;São Paulo - SP;0;8;30/06/2021 21:30
Juventude - RS;2;Grêmio - RS;0;8;30/06/2021 21:30
Red Bull Bragantino - SP;0;Ceará - CE;0;8;01/07/2021 16:00
Atlético Mineiro - MG;4;Atlético - GO;1;8;01/07/2021 19:00
Cuiabá - MT;0;Flamengo - RJ;2;8;01/07/2021 20:00
America - MG;2;Santos - SP;0;9;03/07/2021 19:00
Athletico Paranaense - PR;2;Fortaleza - CE;1;9;03/07/2021 19:00
Corinthians - SP;1;Internacional - RS;1;9;03/07/2021 21:00
Chapecoense - SC;0;Bahia - BA;2;9;04/07/2021 11:00
Sport - PE;0;Palmeiras - SP;1;9;04/07/2021 16:00
Flamengo - RJ;0;Fluminense - RJ;1;9;04/07/2021 16:00
São Paulo - SP;1;Red Bull Bragantino - SP;2;9;04/07/2021 18:15
Ceará - CE;2;Juventude - RS;0;9;04/07/2021 18:15
Cuiabá - MT;0;Atlético Mineiro - MG;1;9;04/07/2021 18:15
Grêmio - RS;0;Atlético - GO;1;9;04/07/2021 20:30
Santos - SP;2;Athletico Paranaense - PR;1;10;06/07/2021 19:30
Red Bull Bragantino - SP;1;Cuiabá - MT;1;10;07/07/2021 18:00
Bahia - BA;1;Juventude - RS;0;10;07/07/2021 18:00
Fortaleza - CE;4;America - MG;0;10;07/07/2021 18:00
Palmeiras - SP;2;Grêmio - RS;0;10;07/07/2021 19:00
Atlético Mineiro - MG;2;Flamengo - RJ;1;10;07/07/2021 19:00
Atlético - GO;1;Sport - PE;1;10;07/07/2021 19:15
Fluminense - RJ;0;Ceará - CE;0;10;07/07/2021 21:30
Internacional - RS;0;São Paulo - SP;2;10;07/07/2021 21:30
Chapecoense - SC;0;Corinthians - SP;1;10;08/07/2021 21:00
Palmeiras - SP;3;Santos - SP;2;11;10/07/2021 16:30
Grêmio - RS;0;Internacional - RS;0;11;10/07/2021 16:30
Athletico Paranaense - PR;2;Red Bull Bragantino - SP;2;11;10/07/2021 17:30
São Paulo - SP;1;Bahia - BA;0;11;10/07/2021 19:00
America - MG;0;Atlético Mineiro - MG;1;11;10/07/2021 19:00
Sport - PE;1;Fluminense - RJ;2;11;10/07/2021 19:00
Juventude - RS;1;Atlético - GO;1;11;11/07/2021 11:00
Flamengo - RJ;2;Chapecoense - SC;1;11;11/07/2021 18:15
Cuiabá - MT;2;Ceará - CE;2;11;11/07/2021 18:15
Fortaleza - CE;1;Corinthians - SP;0;11;11/07/2021 20:30
Ceará - CE;1;Athletico Paranaense - PR;0;12;17/07/2021 17:00
São Paulo - SP;0;Fortaleza - CE;1;12;17/07/2021 17:00
Corinthians - SP;1;Atlético Mineiro - MG;2;12;17/07/2021 19:00
Fluminense - RJ;0;Grêmio - RS;1;12;17/07/2021 21:00
Chapecoense - SC;2;Cuiabá - MT;3;12;18/07/2021 11:00
Atlético - GO;0;Palmeiras - SP;3;12;18/07/2021 16:00
Bahia - BA;0;Flamengo - RJ;5;12;18/07/2021 18:15
Internacional - RS;1;Juventude - RS;0;12;18/07/2021 20:30
Red Bull Bragantino - SP;2;Santos - SP;2;12;18/07/2021 20:30
America - MG;0;Sport - PE;1;12;19/07/2021 20:00
Grêmio - RS;1;America - MG;1;13;24/07/2021 17:00
Palmeiras - SP;1;Fluminense - RJ;0;13;24/07/2021 19:00
Atlético Mineiro - MG;3;Bahia - BA;0;13;25/07/2021 11:00
Fortaleza - CE;1;Red Bull Bragantino - SP;0;13;25/07/2021 16:00
Flamengo - RJ;5;São Paulo - SP;1;13;25/07/2021 16:00
Athletico Paranaense - PR;2;Internacional - RS;1;13;25/07/2021 18:15
Santos - SP;0;Atlético - GO;1;13;25/07/2021 18:15
Sport - PE;0;Ceará - CE;0;13;25/07/2021 20:30
Juventude - RS;1;Chapecoense - SC;0;13;26/07/2021 18:00
Cuiabá - MT;1;Corinthians - SP;2;13;26/07/2021 20:00
São Paulo - SP;0;Palmeiras - SP;0;14;31/07/2021 19:00
Internacional - RS;0;Cuiabá - MT;0;14;31/07/2021 20:00
Red Bull Bragantino - SP;1;Grêmio - RS;0;14;31/07/2021 21:00
Corinthians - SP;1;Flamengo - RJ;3;14;01/08/2021 16:00
Atlético Mineiro - MG;2;Athletico Paranaense - PR;0;14;01/08/2021 16:00
Chapecoense - SC;0;Santos - SP;1;14;01/08/2021 18:15
Bahia - BA;0;Sport - PE;1;14;01/08/2021 18:15
Atlético - GO;1;America - MG;1;14;01/08/2021 20:30
Ceará - CE;3;Fortaleza - CE;1;14;01/08/2021 20:30
Fluminense - RJ;1;Juventude - RS;1;14;02/09/2021 19:00
Sport - PE;0;Red Bull Bragantino - SP;0;15;06/08/2021 19:00
Athletico Paranaense - PR;1;São Paulo - SP;2;15;07/08/2021 18:00
Palmeiras - SP;2;Fortaleza - CE;3;15;07/08/2021 21:00
Cuiabá - MT;1;Bahia - BA;1;15;07/08/2021 21:00
America - MG;1;Fluminense - RJ;0;15;08/08/2021 16:00
Juventude - RS;1;Atlético Mineiro - MG;2;15;08/08/2021 16:00
Santos - SP;0;Corinthians - SP;0;15;08/08/2021 16:00
Flamengo - RJ;0;Internacional - RS;4;15;08/08/2021 18:15
Ceará - CE;0;Atlético - GO;0;15;08/08/2021 18:15
Grêmio - RS;2;Chapecoense - SC;1;15;09/08/2021 20:00
Red Bull Bragantino - SP;1;Juventude - RS;2;16;14/08/2021 17:00
Atlético Mineiro - MG;2;Palmeiras - SP;0;16;14/08/2021 19:00
São Paulo - SP;2;Grêmio - RS;1;16;14/08/2021 21:00
Flamengo - RJ;2;Sport - PE;0;16;15/08/2021 16:00
Corinthians - SP;3;Ceará - CE;1;16;15/08/2021 16:00
Fortaleza - CE;1;Santos - SP;1;16;15/08/2021 18:15
Bahia - BA;1;Atlético - GO;2;16;15/08/2021 18:15
Cuiabá - MT;1;Athletico Paranaense - PR;0;16;15/08/2021 18:15
Internacional - RS;4;Fluminense - RJ;2;16;15/08/2021 20:30
Chapecoense - SC;1;America - MG;1;16;16/08/2021 20:00
Atlético - GO;1;Chapecoense - SC;1;17;21/08/2021 17:00
Grêmio - RS;2;Bahia - BA;0;17;21/08/2021 19:00
Juventude - RS;1;Fortaleza - CE;1;17;21/08/2021 21:00
Palmeiras - SP;0;Cuiabá - MT;2;17;22/08/2021 11:00
Ceará - CE;1;Flamengo - RJ;1;17;22/08/2021 16:00
Athletico Paranaense - PR;0;Corinthians - SP;1;17;22/08/2021 16:00
Santos - SP;2;Internacional - RS;2;17;22/08/2021 18:15
Sport - PE;0;São Paulo - SP;1;17;22/08/2021 20:30
America - MG;0;Red Bull Bragantino - SP;2;17;23/08/2021 20:00
Fluminense - RJ;1;Atlético Mineiro - MG;1;17;23/08/2021 20:00
Sport - PE;0;Chapecoense - SC;0;18;28/08/2021 17:00
Santos - SP;0;Flamengo - RJ;4;18;28/08/2021 19:00
Grêmio - RS;0;Corinthians - SP;1;18;28/08/2021 21:00
Palmeiras - SP;2;Athletico Paranaense - PR;1;18;28/08/2021 21:00
America - MG;2;Ceará - CE;0;18;29/08/2021 11:00
Juventude - RS;1;São Paulo - SP;1;18;29/08/2021 16:00
Atlético - GO;0;Internacional - RS;0;18;29/08/2021 18:15
Red Bull Bragantino - SP;1;Atlético Mineiro - MG;1;18;29/08/2021 20:30
Fluminense - RJ;2;Bahia - BA;0;18;30/08/2021 19:00
Fortaleza - CE;0;Cuiabá - MT;0;18;30/08/2021 21:30
Bahia - BA;4;Fortaleza - CE;2;19;04/09/2021 21:00
Cuiabá - MT;2;Santos - SP;1;19;04/09/2021 21:00
Athletico Paranaense - PR;0;Sport - PE;0;19;05/09/2021 18:15
Corinthians - SP;1;Juventude - RS;1;19;07/09/2021 21:30
Chapecoense - SC;1;Fluminense - RJ;2;19;07/09/2021 21:30
São Paulo - SP;0;America - MG;0;19;22/09/2021 20:30
Ceará - CE;1;Palmeiras - SP;2;19;20/10/2021 19:00
Internacional - RS;1;Red Bull Bragantino - SP;1;19;21/10/2021 20:00
Atlético Mineiro - MG;2;Grêmio - RS;1;19;03/11/2021 21:00
Flamengo - RJ;2;Atlético - GO;0;19;05/11/2021 21:30
America - MG;2;Athletico Paranaense - PR;0;20;11/09/2021 16:00
Juventude - RS;1;Cuiabá - MT;2;20;11/09/2021 17:00
Red Bull Bragantino - SP;1;Chapecoense - SC;2;20;11/09/2021 19:00
Santos - SP;0;Bahia - BA;0;20;11/09/2021 21:00
Grêmio - RS;2;Ceará - CE;0;20;12/09/2021 11:00
Fortaleza - CE;0;Atlético Mineiro - MG;2;20;12/09/2021 16:00
Palmeiras - SP;1;Flamengo - RJ;3;20;12/09/2021 16:00
Atlético - GO;1;Corinthians - SP;1;20;12/09/2021 18:15
Fluminense - RJ;2;São Paulo - SP;1;20;12/09/2021 20:30
Sport - PE;0;Internacional - RS;1;20;13/09/2021 20:00
Chapecoense - SC;0;Palmeiras - SP;2;21;18/09/2021 17:00
Athletico Paranaense - PR;2;Juventude - RS;1;21;18/09/2021 18:45
Atlético Mineiro - MG;3;Sport - PE;0;21;18/09/2021 19:00
Bahia - BA;1;Red Bull Bragantino - SP;1;21;18/09/2021 21:00
Ceará - CE;0;Santos - SP;0;21;18/09/2021 21:00
